,rep1_cond1,rep2_cond1,rep1_cond2,rep2_cond2
yicN,13.64815594,18.00000811,21.62565438,16.74008777
yicR,54.96305991,63.37940077,57.2814583,64.91987564
yicS,23.24291219,9.244902127,41.65145167,33.60958252
yidA,177.709646,159.8037621,141.2297931,119.2789749
yidB,46.48582438,31.33535247,57.77043451,54.71327388
yidC,303.8654434,299.6897526,277.2836167,265.0952796
yidD,320.3557974,229.6605686,230.615712,195.9498646
yidE,18.20834637,24.53069698,17.59638946,15.76216338
yidF,14.37513445,17.46506811,5.496456627,5.998684244
yidG,17.92841711,16.4727347,20.24054015,17.09224589
yidH,27.11673089,24.99311472,32.7044157,24.43230678
yidI,17.35470777,12.08000545,17.92809151,18.89431724
yidJ,6.751957088,2.183133514,6.653605391,4.768184912
yidL,6.691141387,5.883119535,7.951640773,9.201777879
yidQ,481.7494893,484.832651,390.6628049,455.4510366
yidR,59.72376284,88.13929899,64.38461435,57.11795604
yidX,27.73583433,22.3397361,20.83131964,23.78403504
yieM,83.5912448,81.24053249,29.07097188,31.17752259
yieN,126.7258846,133.6305212,46.48190058,39.45057303
yieP,180.3086521,166.2961789,131.176087,129.6538793
yifB,9.231227536,10.16402779,7.895246158,5.926389433
yifE,322.5211178,319.1045686,233.3088394,220.3056603
yifK,32.16443404,28.63118174,71.30490942,69.13768244
yifL,547.1199232,583.5708513,445.6128838,416.7864098
yifO,55.41245007,45.30002042,37.06020469,29.97335873
yigA,103.8708675,88.29664997,100.9269074,100.9413536
yigB,141.5969881,108.4167853,110.1082727,94.54636866
yigE,9.783291143,7.816474112,10.1692956,8.410824847
yigF,11.10291343,18.54803986,10.58745562,10.25335369
yigI,11.82011346,8.130772896,206.8625944,190.0234089
yigL,67.43636445,71.25845909,69.78430484,50.7788362
yigM,32.17852065,22.34801007,27.69249849,27.57549003
yigP,120.2801528,126.4812451,138.5972067,152.0595641
yigZ,73.54586523,70.712227,86.67326471,90.05004198
yihA,148.8013574,112.9085936,137.5495176,146.6535693
yihD,296.4762577,414.7468536,298.8015252,327.671718
yihE,114.0715974,118.9641874,131.5122431,117.3425108
yihF,6.594425121,4.558492621,5.738438994,5.620441132
yihG,12.2068885,7.574279942,12.04402105,15.02415945
yihI,134.6265933,122.5765258,162.9912101,154.0983267
yihL,10.98399226,5.351901147,11.34689336,7.756818575
yihM,7.629171992,10.52844511,4.111947594,6.793146542
yihO,1.622368515,3.871796617,6.259235246,5.564854351
yihS,4.453955798,9.191308491,7.307645996,6.105684186
yihT,6.66349701,0.618430313,6.391963392,4.44428641
yihV,8.706375134,10.30234578,7.869772611,8.710206811
yihW,49.67950697,41.49620191,41.23998695,37.7145697
yihX,75.92684648,73.38603308,82.35717038,76.59858343
yiiD,117.0128024,84.56003812,115.979618,113.5051736
yiiF,10.40093787,17.3753503,17.76144095,13.64084362
yiiM,36.6377164,45.098687,47.16795505,45.95915006
yiiQ,81.35019266,77.01003472,58.10622516,53.23601548
yiiR,11.06805342,13.55918979,16.33390262,18.23775796
yiiS,323.2314322,250.0561127,187.2845274,159.3250535
yiiT,313.2646114,338.324628,218.280335,246.936692
yiiU,916.6777807,899.3711372,964.532885,847.255063
yiiX,100.9864461,82.12023406,51.33351325,58.86393603
yijD,179.8743149,235.5601062,220.0993377,250.8603607
yijE,13.64815594,7.800003516,12.561961,10.14550774
yijF,4.738846174,5.277672282,6.760332704,8.552269023
yijO,20.24206672,22.33099598,18.59994403,11.86738616
yijP,90.07633789,74.29830339,64.47200481,53.2744473
yjaA,8.473978402,9.909379467,12.38058775,8.976396495
yjaB,10.99326928,12.24324876,21.4150707,18.63208786
yjaG,148.109657,156.3655527,130.9017196,142.3100585
yjaH,48.15557381,59.35864745,34.9813054,40.61045587
yjbA,27.71052791,26.45256667,84.82660608,59.26605725
yjbB,16.34979362,16.65441927,24.98186333,23.51463866
yjbC,56.65626247,57.90930446,62.04862305,54.7508775
yjbD,52.44554545,29.86814533,51.71564859,34.51144968
yjbE,18.7473695,15.65926632,20.75010592,16.0762459
yjbH,4.189709493,8.813737879,9.686775379,9.752895458
yjbJ,240.1767593,240.7372514,326.5473811,384.0871826
yjbN,57.99532039,48.7040682,64.39900749,56.00994684
yjbO,66.95489108,107.3778262,74.70038129,112.5337213
yjbQ,334.7648216,302.4346687,245.6360431,281.5962312
yjbR,228.7831749,239.0622926,188.05126,188.5998735
yjcB,43.84833079,86.74471996,134.8693814,133.6400817
yjcC,7.791574848,12.33119649,19.15420255,19.25824498
yjcD,24.585836,36.24001634,51.54326309,40.85257783
yjcE,29.77910083,32.28656001,32.04355317,37.04586035
yjcH,4.132073278,5.177145191,13.7204782,11.67216509
yjcO,66.96653541,63.81394181,66.81276339,68.60568776
yjcZ,63.30322159,109.4621654,69.49211483,130.4528776
yjdA,31.09482465,42.92222662,33.60870837,45.36120687
yjdC,233.8818039,209.5125944,278.1255268,266.8981891
yjdF,10.84669235,16.3942931,20.80939193,18.60251312
yjdI,33.80787227,25.88572596,31.18290499,19.89573595
yjdJ,98.93136983,75.66596818,72.29636588,44.61236178
yjdK,25.19938628,32.9454694,9.216280809,8.510953714
yjdL,6.695489108,5.965434788,8.300042366,7.407681936
yjdO,31.79202931,31.24139339,11.59143848,7.923991389
yjdP,43.38676942,37.88728981,37.98077828,29.24673185
yjeB,86.31522789,81.66764245,68.98888333,80.37456993
yjeE,109.1712542,107.0727755,109.7638256,97.98649958
yjeF,75.4643906,72.33956749,94.55430323,89.95880146
yjeH,31.32338365,34.59667431,37.24831491,36.01413111
yjeI,421.9179484,363.9357573,476.5540669,470.6268897
yjeJ,48.24907978,62.48278679,36.76141917,41.73302131
yjeK,80.95490504,76.60061762,86.94303021,73.02547166
yjeM,6.711526207,5.786828956,8.339093036,8.409026125
yjeN,12.39621983,6.902860255,13.7204782,9.483634138
yjeO,29.95753126,18.9828657,21.03806657,20.42628891
yjeP,23.98411216,23.38593112,27.65146915,26.06287541
yjeS,89.34249229,80.1095098,84.03792896,89.09624704
yjeT,11.50406765,10.98182313,13.82442121,9.284676779
yjfF,6.20744442,4.366267029,8.823259322,8.305870492
yjfN,16.50583619,19.69566105,35.49428055,44.1274448
yjfO,16.76307,29.65092246,22.70115483,31.33578413
yjfP,32.10620937,27.54241242,25.7396171,19.30284302
yjfY,17.68482449,17.72609495,24.53281156,21.64742575
yjfZ,9.0048012,6.153965038,8.879479286,5.491973906
yjgA,123.7937714,147.7174579,143.8040337,125.3052914
yjgB,41.15362687,44.767079,85.45033112,88.31366089
yjgD,579.010484,587.9225672,404.2112102,404.484606
yjgF,1272.174072,1477.693689,973.090349,918.5892136
yjgH,15.61266324,21.96364627,27.28504187,24.95256884
yjgI,7.29189402,11.42017322,11.0974456,10.94265478
yjgJ,27.93845,22.87879819,28.13390984,23.98541501
yjgK,162.3412233,133.20006,117.3509774,103.4841789
yjgL,8.605640215,10.18314509,6.191224046,6.457070669
yjgM,47.13146083,34.51430127,45.16324073,43.7706191
yjgP,77.4341525,77.51611124,92.24871921,81.39903961
yjgQ,70.90912453,81.31416408,94.44705906,104.8191142
yjgR,21.86658539,19.89222454,39.87428394,32.26008204
yjgW,22.27445751,8.089289361,12.43418337,8.890907005
yjhA,2.723019001,3.790796688,5.425042634,6.409923299
yjhB,6.678997755,5.355667439,5.559159269,5.093994464
yjhC,15.12139417,11.17319539,11.20076571,9.651832228
yjhF,11.08772996,16.50934078,13.3393538,11.40467798
yjhG,16.534592,17.67805675,16.91007107,13.19457306
yjhH,10.41569796,11.40000514,7.314559569,8.116406191
yjhP,12.19708377,6.549400543,8.4857576,6.152496661
yjhQ,8.939581611,9.956048444,8.443371198,8.41742675
yjhS,8.624281383,8.866059043,15.41980348,10.0725966
yjhT,14.40346681,11.78537117,30.97332883,19.51291827
yjhU,110.115357,110.1520253,104.5091744,94.29308902
yjhV,5.501945397,5.252176281,9.395544852,8.88099518
yjhX,17.65740616,14.74884386,16.75174664,15.14158044
yjiA,111.1870972,95.42825619,94.53796576,85.48305862
yjiC,7.048392144,3.924911517,4.507449516,5.254054459
yjiD,341.9606063,290.4734134,775.6783323,642.60949
yjiE,102.0445399,116.8263685,168.8656881,168.0633393
yjiG,43.66850169,51.77145191,13.7204782,12.93222837
yjiH,38.53430179,34.96843682,8.635476409,8.398967481
yjiJ,12.14387948,11.06565384,18.20669053,14.42314293
yjiK,23.84257453,20.7566657,9.663804303,5.928682928
yjiL,45.75948337,52.37814861,5.25237056,6.283477547
yjiM,112.9863787,127.8781826,9.754402468,8.57744554
yjiN,23.36992264,27.15879444,31.60208503,33.00735211
yjiO,32.46090413,25.12993834,18.81140989,15.09607119
yjiQ,44.08281385,31.00750061,29.27524492,18.43281419
yjiR,14.50831461,17.31210972,81.56547548,79.8511772
yjiS,1.972125883,6.58909388,9.604334738,12.53431365
yjiT,112.9685152,69.11386515,87.21722949,62.97432946
yjiW,12.23311168,5.449626517,11.91515212,10.36672558
yjiX,100.4914145,98.59416209,85.45033112,69.83988489
yjiY,154.1531312,183.4745597,19.15508881,30.87446389
yjiZ,23.65247892,43.10486525,24.32816068,28.5135696
yjjA,111.7538,83.46185581,87.89421487,80.31245414
yjjB,13.93153146,16.62386071,13.65754022,10.54108946
yjjG,72.47126308,72.15932457,82.23180406,80.66576485
yjjI,102.592506,76.05496659,8.173901905,9.037743886
yjjJ,24.91807703,27.34325557,34.61021527,27.94813179
yjjK,282.2871194,250.9425592,383.5688001,343.4537203
yjjM,5.334438863,4.158690399,5.983028197,1.506857379
yjjP,46.42553148,41.59846233,16.81692853,11.32586058
yjjU,41.50829197,47.0715296,35.01021462,49.85326798
yjjV,32.54007706,47.39079059,24.74963182,34.17475261
yjjW,45.57117274,35.86251617,6.669676901,7.979019107
yjjX,73.57990135,89.01056644,73.01541029,74.35885876
yjjY,486.9472525,566.7321704,837.8249452,976.2244994
yjjZ,23.34098355,20.64304728,77.80726876,65.93295788
yjtD,33.62948285,21.36420177,52.21570633,41.81145383
ykfA,11.29863787,16.98750766,20.67599839,18.08577664
ykfB,56.31936415,87.11542389,62.48974204,62.85011973
ykfC,30.38209639,37.94766109,25.89650466,28.87485867
ykfF,20.33754816,22.65001021,26.41192053,18.19216356
ykfG,7.504001,12.53585471,11.47687799,6.262777261
ykfH,4.397307711,4.897299505,7.1383569,7.245811946
ykfI,14.27196362,19.07369281,17.69219557,11.42259577
ykgA,8.052129695,7.912667323,10.69478322,10.70373218
ykgC,13.74241565,13.11855795,14.23266799,10.57129771
ykgD,5.328199753,3.814738562,9.772831838,9.406843579
ykgE,21.24143919,17.36500783,27.81255268,34.46936254
ykgF,27.11673089,18.65294959,25.1205814,32.34520014
ykgG,29.4543801,33.5844979,30.63451597,32.02613186
ykgH,0.972797521,0.81255642,16.58147477,10.99172498
ykgJ,64.09409118,69.18548573,44.09262766,41.08469475
ykgK,14.86602505,12.87716317,6.094121027,5.443554152
ykgL,0,11.92105801,6.950505402,5.039380488
ykgN,54.71340391,44.89913529,50.14652651,42.70540492
ykiA,32.30929637,46.26385064,35.76082083,31.78026334
ylaB,23.91727134,22.43095789,23.31419748,23.11291879
ylaC,41.45232747,30.00765684,221.4502659,238.0898644
ylbA,27.73772472,15.9068774,26.57688048,24.85068546
ylbG,31.49039716,39.4548565,30.5944534,27.79787302
ylbH,6.864995161,6.116458454,6.078692872,7.110417027
ylcE,6.997866035,8.767745888,3.87271562,11.11914921
yliA,234.2743993,249.4826573,280.4528414,279.5285989
yliB,203.4019112,198.8609084,243.1038725,241.4423185
yliC,89.03473854,84.99287219,101.3617086,103.7948231
yliD,48.16787723,59.00923713,62.23861656,66.0158844
yliE,97.93884412,77.98777462,73.41244369,58.01144313
yliF,92.79675852,75.26143348,64.82383943,49.79772466
yliG,37.79164304,40.99549359,50.30324642,44.19149044
yliH,1360.073533,1686.010135,550.3734008,656.473797
yliI,18.36939834,20.45807374,31.75626808,28.20969336
yliJ,111.5808065,97.96942216,177.8410308,148.4326617
yliK,6.21978163,7.349373943,7.320786618,6.213591383
yliL,25.30894883,26.17334513,194.7545655,195.7519354
ymbA,46.23180348,44.55739714,47.75926017,46.46143585
ymcA,5.431104898,5.443779278,7.076155064,5.807904037
ymcC,2.522486594,6.742328621,6.924055276,4.275269773
ymcD,30.83863513,23.09412806,16.94882601,21.02706212
ymcE,42.25984034,25.88572596,29.93558879,30.83839073
ymdA,15.64426782,8.711542389,14.7758996,16.94007133
ymdB,54.23346177,55.98878929,54.76629078,51.20916532
ymdC,26.54464796,30.20001361,32.31838377,32.96647894
ymdF,74.80477486,78.10348349,202.0222135,174.3278106
ymfA,4.930314707,2.353247814,8.731213398,6.466114185
ymfB,85.92834203,78.83380177,78.58092058,71.12725604
ymfC,71.6478761,68.15782889,74.89618832,60.78694923
ymfD,9.283205168,8.162165842,20.11718763,17.2519332
ymfE,13.8468413,13.87915519,20.02605967,14.99376527
ymfG,34.39195137,44.19514187,26.93898768,20.55083946
ymfH,29.20263326,67.95003063,31.86053351,43.4549656
ymfI,182.6811344,176.4316585,130.585253,141.1026537
ymfJ,80.0338465,107.3126697,75.52923435,82.54798796
ymfK,101.7178705,120.8000545,83.23756773,86.81172788
ymfL,21.12250616,41.00843954,28.56025856,24.59217678
ymfM,30.71629693,25.65664873,25.07326325,24.40308852
ymfN,27.83032907,21.85527301,18.53468107,25.36488179
ymfO,17.84898742,16.05570344,15.50066682,18.90724528
ymfP,18.65042124,18.85792705,12.1683879,13.863997
ymfQ,8.343609503,6.504618317,6.895419812,10.99877095
ymfR,12.44702401,11.88197257,7.872405523,7.534286894
ymfS,9.431906395,7.878264421,7.655629139,8.325932981
ymfT,37.23491405,40.56718247,43.7212253,40.01418537
ymgA,2.38388843,5.973629067,80.73973708,53.02978853
ymgB,1.218729478,0,42.62598002,27.5410637
ymgC,0,2.183133514,25.4572728,17.53461548
ymgD,375.6899806,317.9237797,148.4306278,80.08033722
ymgE,24.24554762,19.185891,75.1397953,56.77306772
ymgF,23.77357228,22.3397361,23.02409012,18.88732194
ymgG,550.5875358,433.3045432,197.3064419,102.4089757
ymgH,7.328846185,9.79459901,11.68094765,7.245811946
ymjA,68.78390273,81.76101247,81.4025932,74.73032529
ymjC,23.11590174,17.82295885,11.02136773,18.83571724
ynaA,11.06805342,8.452481945,9.380326931,8.932779408
ynaI,80.08894936,87.4395743,66.02980132,61.67967328
ynaJ,75.67459782,117.9907509,519.3041457,642.1811471
ynbC,3.516845644,4.638227347,6.228066895,6.927858228
ynbD,10.56986262,11.35128122,9.247793309,6.931194324
ynbE,29.74093065,32.14840159,30.20718184,21.00283739
yncA,207.5292005,231.4752489,175.431779,172.6788875
yncB,37.6185862,33.51677812,53.98968516,52.91058219
yncC,16.12346161,13.05946535,38.72017833,34.15882774
yncD,4.023024268,3.618831874,32.67665956,25.67855507
yncE,6.128074776,4.606781738,563.372912,358.1091965
yncG,15.79615391,16.71262889,20.98034287,20.4510781
yncJ,12.6779521,18.82598251,16.8387687,30.83839073
yncN,56.99109542,49.1390052,33.37099358,23.36905935
yneE,28.80596986,38.02231222,54.47704622,48.72172192
yneF,22.65448403,21.78988324,15.3486995,19.14964586
yneG,102.1396863,119.2900538,67.23034316,72.76865425
yneH,43.87820532,47.49905054,45.84593443,41.15004805
yneI,32.09496442,32.09159114,31.32299234,23.98875723
yneJ,54.971332,54.85308595,39.85472238,47.15763129
ynfA,15.92175024,24.93579106,21.14715906,16.16300384
ynfB,303.5170931,313.1264569,223.2586584,221.0608241
ynfC,57.20829301,55.04812608,75.17316852,69.4881664
ynfD,64.86747388,69.28238417,104.9885611,84.10824847
ynfE,16.6253381,68.31399866,10.0317217,8.521474052
ynfF,56.2470804,228.2941623,13.72896859,12.13442906
ynfG,36.85769247,146.8952119,11.1895162,11.52697129
ynfH,60.51312577,174.2063943,26.1170506,21.50135675
ynfK,482.9583277,387.3932781,37.67217505,31.69596556
ynfL,19.29109714,18.24161896,19.98217294,15.42253358
ynfM,46.96773484,47.68423202,28.83598109,31.51903433
ynhG,235.3894132,183.9045605,204.8446916,174.9191532
yniA,247.1685296,224.7638644,278.2579907,294.3841028
yniB,115.1324887,126.5363699,130.3828682,117.2514629
yniC,75.8782066,66.62962645,51.03648728,43.6234085
yniD,23.80981249,39.77562769,39.82285135,35.49690451
ynjA,38.5265029,74.26232856,21.78032195,16.74285977
ynjB,64.96862001,81.98255624,18.88770199,24.22011764
ynjC,13.74932834,17.5002091,9.17919316,9.555557691
ynjD,26.37039884,26.59817713,15.19952057,12.29793771
ynjE,153.2468461,155.8486941,15.19952057,18.27122173
ynjF,25.67574519,23.63479326,26.67870761,25.90290261
ynjH,42.90999173,73.67475849,68.07468028,98.48389298
ynjI,22.50610517,28.19828361,13.42392607,16.99738018
yoaA,25.371384,29.86814533,28.49637779,28.25850409
yoaB,497.061467,530.995022,429.2720048,409.6359027
yoaC,74.11906442,69.46003131,110.4498495,79.15186954
yoaD,8.547112174,10.53884152,11.35221554,11.64068529
yoaE,34.06571973,43.64163817,50.24232912,55.34579727
yoaF,53.59542105,57.55767301,41.80710415,58.57538733
yoaH,164.5081674,160.0600722,200.090307,188.9431724
yoaI,71.27826404,82.83432306,74.09058226,63.4673977
yobA,160.5310468,134.8128608,319.6322601,250.0177763
yobB,61.91034449,64.5370154,72.58070316,77.64787909
yobD,13.46974868,20.13334241,15.06562312,8.010309378
yobF,318.6215879,328.4251481,350.1580373,232.9873579
yobG,90.38910295,128.3500579,151.0681818,164.3677936
yobH,61.01264449,56.62502553,91.24118001,95.74822928
yodA,6.498018461,5.010140507,3.540768567,3.176899773
yodB,12.86895703,11.26102203,18.72031347,16.87765398
yodC,56.9006812,26.73443828,64.55372529,66.55286757
yodD,82.77738902,88.21582924,207.2514338,202.5830956
yoeB,275.6335939,176.9365504,101.1279952,82.90670206
yoeE,17.45444747,22.91035516,20.42301065,22.01108719
yoeF,22.78716881,25.88572596,13.31693472,20.5979384
yohC,18.81569082,31.43266723,53.16685301,54.71327388
yohD,60.13451202,46.94302634,52.25156205,51.59490075
yohF,41.42240781,42.8031689,55.9622654,59.40913754
yohJ,64.4277215,59.94589169,137.5658472,236.1309715
yohK,48.15557381,89.81900601,106.599836,191.8266249
yohL,52.44554545,35.8417744,174.6722417,185.1833885
yohM,13.410456,11.86036898,163.7975633,167.4027223
yohN,114.2262292,101.0230544,172.9630194,136.9284412
yohO,21.09079069,40.26668482,42.68593217,51.06572228
yojI,6.927631978,6.943798751,87.71842219,78.97481685
yojL,25.26786287,27.7977398,21.41875787,16.10311129
ypdA,17.24739067,16.64735733,22.39880186,20.29997794
ypdB,69.95009763,75.43840136,67.42635,58.46504123
ypdC,22.75529865,20.90770173,19.8131381,21.15834997
ypdD,4.30217365,3.920194075,5.714117422,5.523936305
ypdI,22.40077769,15.75652884,18.26911499,17.48445926
ypeA,151.2426117,148.0226019,165.0322307,138.6326475
ypeB,65.37732378,59.5726296,53.94215401,56.66196582
ypeC,26.86795354,38.23487962,81.50467553,61.13831888
ypfG,48.3114171,33.84484284,54.36936619,44.24228525
ypfH,86.58732952,76.21290989,61.00607473,58.84612203
ypfI,43.25764213,44.76073446,38.01715834,37.5013898
ypfJ,173.9990232,163.5834071,141.3971503,128.7281749
ypfN,173.2232958,137.9284204,164.8505216,129.1886556
yphA,44.70152001,43.92729253,61.70057468,73.81318039
yphB,14.53680419,11.20825248,11.55160535,12.63481788
yphC,12.56255329,10.74915739,12.34455454,8.655207167
yphD,4.234444463,5.441443894,5.335741521,2.530283537
yphE,2.152121499,4.673811631,7.622487887,5.319346071
yphH,14.98914773,13.65829761,15.80612878,17.70620521
ypjA,10.37077331,8.781143448,13.39700916,9.831907237
ypjD,63.4287546,72.10383873,59.15472607,70.23745539
ypjF,5.916377648,3.29454694,5.675288709,4.874455309
ypjK,5.491996129,0,5.470823585,0.969602322
ypjL,16.92836379,21.99538564,23.59446395,15.93958961
yqaA,97.84778418,88.69934069,97.72242688,77.66989228
yqaB,65.99839263,65.19368018,69.36463977,71.7351813
yqaE,67.536009,47.86417252,211.1141504,232.6862629
yqcA,114.2518261,114.7600517,96.36349187,82.21581288
yqcB,42.8049545,27.77012746,41.94996782,35.51122067
yqcC,29.58188824,31.29819593,33.61517158,38.29929171
yqcD,78.18817103,63.38801444,68.72359662,74.43325244
yqeA,12.2068885,12.23537529,12.50725263,11.57599171
